"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected","Unique_ID"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Limoniidae","Molophilus",0,0,0,0,"Molophilus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0,"Optioservus(A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0,"Optioservus(L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Empididae","Oreogeton",0,0,0,0,"Oreogeton_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Chironominae","Orthocladine",5,53.82131324,1.43763034,77.3751528524677,"Orthocladine_77.3751528524677_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0,"Oulimnius(A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Oulimnius(L)",1,10.76426265,0.081086867,0.872840333853618,"Oulimnius(L)_0.872840333853618_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Plecoptera","Capniidae","Paracapnia",3,32.29278794,0.31289736,10.1043280934658,"Paracapnia_10.1043280934658_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0,"Paraleptophlebiidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0,"Polycentropus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Psephenidae","Psephenus",0,0,0,0,"Psephenus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Tipulidae","Pseudolimnophila",0,0,0,0,"Pseudolimnophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Plecoptera","Pteronarcyidae","Pteronarcys",2,21.5285253,405.2490146,8724.41366361617,"Pteronarcys_8724.41366361617_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Pupa","Pupa",2,21.5285253,0.41472,8.928310012416,"Pupa_8.928310012416_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Hemiptera","Veliidae","Rhagovelia",1,10.76426265,0.389940809,4.19742528602948,"Rhagovelia_4.19742528602948_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0,"Rhyacophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Plecoptera","Nemouridae","Prostoia",0,0,0,0,"Prostoia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Stratiomyidae","Stratiomyidae",0,0,0,0,"Stratiomyidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Odonata","Gomphidae","Stylogomphus",0,0,0,0,"Stylogomphus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Plecoptera","Taeniopterygidae","Taeniopteryx",0,0,0,0,"Taeniopteryx_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0,"Tanypodinae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Diptera","Tipulidae","Tipula",0,0,0,0,"Tipula_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Trichoptera","Philopotamidae","Wormaldia",0,0,0,0,"Wormaldia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",3,"Odonata","Cordulegastridae","Zoraena",0,0,0,0,"Zoraena_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",1,10.76426265,30.45667906,327.843692848595,"Acroneuria_327.843692848595_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Stratiomyidae","Allognasta",0,0,0,0,"Allognasta_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0,"Cernotina_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Megaloptera","Corydalidae","Chauloides",0,0,0,0,"Chauloides_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0,"Cheumatopsyche_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Circulionidae","Circulionidae",0,0,0,0,"Circulionidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",2,21.5285253,3.181052007,68.4833586133153,"Diplectrona_68.4833586133153_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Ephydridae","Discocerina",0,0,0,0,"Discocerina_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Dixidae","Dixella",0,0,0,0,"Dixella_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0,"Dolophilodes_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",0,0,0,0,"Ectopria_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Tipulidae","Eloeophila",0,0,0,0,"Eloeophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0,"Ephemera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0,"Heptageniidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Limoniidae","Hexatoma",0,0,0,0,"Hexatoma_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0,"Hydropsyche_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0,"Leptophlebiidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Leuctridae","Leuctra",2,21.5285253,0.287038349,6.17951235851673,"Leuctra_6.17951235851673_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0,"Leuctridae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Psychomyiidae","Lypodiversa",0,0,0,0,"Lypodiversa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Limoniidae","Molophilus",0,0,0,0,"Molophilus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0,"Optioservus(A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0,"Optioservus(L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Empididae","Oreogeton",0,0,0,0,"Oreogeton_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Chironominae","Orthocladine",0,0,0,0,"Orthocladine_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0,"Oulimnius(A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0,"Oulimnius(L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Capniidae","Paracapnia",4,43.05705059,0.071273318,3.06881885884316,"Paracapnia_3.06881885884316_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0,"Paraleptophlebiidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0,"Polycentropus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Psephenidae","Psephenus",0,0,0,0,"Psephenus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Tipulidae","Pseudolimnophila",0,0,0,0,"Pseudolimnophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Pteronarcyidae","Pteronarcys",0,0,0,0,"Pteronarcys_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Pupa","Pupa",0,0,0,0,"Pupa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0,"Rhagovelia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Rhyacophilidae","Rhyacophila",0,0,0,0,"Rhyacophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Nemouridae","Prostoia",0,0,0,0,"Prostoia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Stratiomyidae","Stratiomyidae",0,0,0,0,"Stratiomyidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Gomphidae","Stylogomphus",0,0,0,0,"Stylogomphus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Plecoptera","Taeniopterygidae","Taeniopteryx",1,10.76426265,0.043869948,0.472227642713842,"Taeniopteryx_0.472227642713842_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Tanypodinae","Tanypodinae",3,32.29278794,0.011414178,0.368595629663413,"Tanypodinae_0.368595629663413_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Diptera","Tipulidae","Tipula",0,0,0,0,"Tipula_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Trichoptera","Philopotamidae","Wormaldia",0,0,0,0,"Wormaldia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",4,"Odonata","Cordulegastridae","Zoraena",0,0,0,0,"Zoraena_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Perlidae","Acroneuria",0,0,0,0,"Acroneuria_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Adult","Adult",1,10.76426265,0.192039017,2.06715841803581,"Adult_2.06715841803581_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Stratiomyidae","Allognasta",0,0,0,0,"Allognasta_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Athericidae","Atherix",1,10.76426265,8.225727212,88.5438881972202,"Atherix_88.5438881972202_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Polycentropodidae","Cernotina",3,32.29278794,0.196584375,6.34825753419244,"Cernotina_6.34825753419244_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Megaloptera","Corydalidae","Chauloides",0,0,0,0,"Chauloides_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Cheumatopsyche",3,32.29278794,4.394917572,141.924141166376,"Cheumatopsyche_141.924141166376_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Coleoptera","Circulionidae","Circulionidae",0,0,0,0,"Circulionidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Pediciidae","Dicranota",1,10.76426265,0.048925189,0.526643584596891,"Dicranota_0.526643584596891_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Diplectrona",6,64.58557589,3.922200539,253.317580567383,"Diplectrona_253.317580567383_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Ephydridae","Discocerina",0,0,0,0,"Discocerina_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Dixidae","Dixella",0,0,0,0,"Dixella_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0,"Dolophilodes_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Coleoptera","Psephenidae","Ectopria",0,0,0,0,"Ectopria_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Tipulidae","Eloeophila",0,0,0,0,"Eloeophila_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0,"Ephemera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0,"Heptageniidae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Limoniidae","Hexatoma",0,0,0,0,"Hexatoma_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0,"Hydropsyche_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",2,21.5285253,0.550637635,11.8544162562297,"Leptophlebiidae_11.8544162562297_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Leuctridae","Leuctra",5,53.82131324,0.241737274,13.0106175457377,"Leuctra_13.0106175457377_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0,"Leuctridae_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Psychomyiidae","Lypodiversa",0,0,0,0,"Lypodiversa_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Limoniidae","Molophilus",0,0,0,0,"Molophilus_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Coleoptera","Elmidae","Optioservus(A)",0,0,0,0,"Optioservus(A)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Coleoptera","Elmidae","Optioservus(L)",0,0,0,0,"Optioservus(L)_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Empididae","Oreogeton",0,0,0,0,"Oreogeton_0_LLW_HIGH_1,119"
"LLW","HIGH","1,119","10/22/23","> 1",5,"Diptera","Chironominae","Orthocladine",0,0,0,0,"Orthocladine_0_LLW_HIGH_1,119"
